팀명,경기날짜,결과,이름,공격종합_성공률,오픈_성공률,후위_성공률,속공_성공률,퀵오픈_성공률,서브_성공률,디그_시도,디그_성공,세트_시도,세트_성공,블로킹_시도,블로킹_성공,범실_범실,포지션,득점점유율,스타팅멤버
현대캐피탈,2021-11-10,0,김선호,22.22,25.0,50.0,0.0,0.0,0.0,10,6,3,1,2,0,2,L,0.0327868852459016,1
현대캐피탈,2021-11-10,0,박경민,0.0,0.0,0.0,0.0,0.0,0.0,12,6,4,1,0,0,0,Li,0.0,0
KB손해보험,2021-11-11,1,케이타,62.32,58.33,58.06,0.0,76.92,0.4,11,8,1,1,10,1,14,R,0.5476190476190477,1
KB손해보험,2021-11-11,1,김정호,66.67,33.33,80.0,0.0,63.64,0.4,5,3,6,2,5,0,6,L,0.1904761904761904,1
KB손해보험,2021-11-11,1,홍상혁,58.82,75.0,100.0,0.0,37.5,0.0,7,4,4,1,6,0,6,L,0.119047619047619,1
KB손해보험,2021-11-11,1,박진우,66.67,0.0,0.0,80.0,0.0,0.0,6,6,1,0,23,3,2,C,0.0833333333333333,1
KB손해보험,2021-11-11,1,김홍정,0.0,0.0,0.0,0.0,0.0,0.2,3,3,1,1,13,3,1,C,0.0476190476190476,1
KB손해보험,2021-11-11,1,여민수,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,2,L,0.0119047619047619,0
KB손해보험,2021-11-11,1,황택의,0.0,0.0,0.0,0.0,0.0,0.0,11,7,91,52,3,0,3,S,0.0,1
KB손해보험,2021-11-11,1,김도훈,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,L,0.0,0
KB손해보험,2021-11-11,1,손준영,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,R,0.0,0
KB손해보험,2021-11-11,1,정민수,0.0,0.0,0.0,0.0,0.0,0.0,16,12,6,2,0,0,0,Li,0.0,0
우리카드,2021-11-11,0,알렉스,54.24,45.83,56.52,0.0,66.67,0.8,6,3,0,0,8,2,11,R,0.5428571428571428,1
우리카드,2021-11-11,0,나경복,52.17,41.67,100.0,0.0,50.0,0.6,10,5,2,0,14,0,4,L,0.2142857142857142,1
우리카드,2021-11-11,0,한성정,38.46,0.0,50.0,0.0,50.0,0.0,11,10,7,0,6,2,5,L,0.1,1
우리카드,2021-11-11,0,장준호,70.0,50.0,0.0,75.0,0.0,0.0,3,3,0,0,6,0,1,C,0.1,1
우리카드,2021-11-11,0,하승우,0.0,0.0,0.0,0.0,0.0,0.4,4,4,99,51,6,0,2,S,0.0285714285714285,1
우리카드,2021-11-11,0,최석기,33.33,0.0,0.0,33.33,0.0,0.0,3,2,2,2,6,0,0,C,0.0142857142857142,1
우리카드,2021-11-11,0,이강원,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,R,0.0,0
우리카드,2021-11-11,0,김영준,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,1,0,0,0,L,0.0,0
우리카드,2021-11-11,0,김완종,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,C,0.0,0
우리카드,2021-11-11,0,이상욱,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,Li,0.0,0
우리카드,2021-11-11,0,장지원,0.0,0.0,0.0,0.0,0.0,0.0,16,13,4,2,0,0,0,Li,0.0,0
OK금융그룹,2021-11-12,0,레오,64.29,58.62,68.42,0.0,71.43,0.5,4,4,2,1,13,2,9,L,0.5882352941176471,1
OK금융그룹,2021-11-12,0,차지환,58.33,33.33,0.0,0.0,75.0,0.5,2,1,0,0,5,1,6,L,0.1470588235294117,1
OK금융그룹,2021-11-12,0,조재성,53.85,50.0,62.5,0.0,50.0,0.25,4,3,1,1,6,1,1,R,0.1323529411764706,0
OK금융그룹,2021-11-12,0,박원빈,50.0,100.0,0.0,33.33,0.0,0.0,1,1,2,0,13,2,2,C,0.0588235294117647,1
OK금융그룹,2021-11-12,0,박승수,25.0,0.0,0.0,0.0,33.33,0.0,6,4,1,0,4,1,2,L,0.0294117647058823,0
OK금융그룹,2021-11-12,0,곽명우,0.0,0.0,0.0,0.0,0.0,0.25,2,2,83,48,3,1,1,S,0.0294117647058823,1
OK금융그룹,2021-11-12,0,박창성,0.0,0.0,0.0,0.0,0.0,0.33,2,1,0,0,3,0,0,C,0.0147058823529411,0
OK금융그룹,2021-11-12,0,전병선,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,R,0.0,0
OK금융그룹,2021-11-12,0,정성현,0.0,0.0,0.0,0.0,0.0,0.0,8,7,1,0,0,0,0,Li,0.0,0
OK금융그룹,2021-11-12,0,조국기,0.0,0.0,0.0,0.0,0.0,0.0,7,6,1,1,0,0,0,Li,0.0,0
한국전력,2021-11-12,1,다우디,55.56,52.17,58.33,0.0,57.14,0.25,3,2,0,0,12,3,5,R,0.4084507042253521,1
한국전력,2021-11-12,1,신영석,50.0,0.0,0.0,55.56,0.0,0.75,2,1,5,4,14,5,2,C,0.1830985915492957,1
한국전력,2021-11-12,1,임성진,50.0,33.33,66.67,0.0,66.67,0.5,9,5,6,0,3,2,3,L,0.1690140845070422,1
한국전력,2021-11-12,1,서재덕,70.0,80.0,100.0,0.0,50.0,0.75,9,7,0,0,9,0,3,L,0.1408450704225352,1
한국전력,2021-11-12,1,황동일,50.0,50.0,0.0,0.0,0.0,0.5,5,5,68,38,7,2,5,S,0.0704225352112676,1
한국전력,2021-11-12,1,박찬웅,40.0,0.0,0.0,40.0,0.0,0.0,0,0,3,1,9,0,1,C,0.028169014084507,1
한국전력,2021-11-12,1,오재성,0.0,0.0,0.0,0.0,0.0,0.0,8,8,5,2,0,0,0,Li,0.0,0
한국전력,2021-11-12,1,이시몬,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,0,0,L,0.0,0
삼성화재,2021-11-13,1,러셀,48.89,42.31,52.94,0.0,100.0,1.25,5,3,2,0,6,3,12,R,0.4166666666666667,1
삼성화재,2021-11-13,1,정성규,69.23,60.0,100.0,0.0,66.67,1.5,7,6,3,0,6,1,5,L,0.2222222222222222,1
삼성화재,2021-11-13,1,황경민,66.67,0.0,60.0,0.0,100.0,0.0,6,4,3,1,5,1,4,L,0.1527777777777778,1
삼성화재,2021-11-13,1,홍민기,50.0,0.0,0.0,57.14,0.0,0.25,0,0,2,0,9,2,1,C,0.0972222222222222,1
삼성화재,2021-11-13,1,안우재,100.0,0.0,0.0,100.0,0.0,0.0,1,1,0,0,9,3,1,C,0.0833333333333333,1
삼성화재,2021-11-13,1,황승빈,100.0,100.0,0.0,0.0,0.0,0.0,8,3,73,46,6,1,3,S,0.0277777777777777,1
삼성화재,2021-11-13,1,백광현,0.0,0.0,0.0,0.0,0.0,0.0,12,10,2,1,0,0,0,Li,0.0,0
삼성화재,2021-11-13,1,신장호,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,L,0.0,0
현대캐피탈,2021-11-13,0,허수봉,51.85,62.5,33.33,0.0,100.0,0.25,8,3,2,0,3,0,8,L,0.375,1
현대캐피탈,2021-11-13,0,김선호,73.33,25.0,100.0,0.0,85.71,0.0,4,3,1,0,7,0,1,L,0.275,1
현대캐피탈,2021-11-13,0,박준혁,57.14,100.0,0.0,50.0,0.0,0.0,0,0,1,0,3,1,0,C,0.125,0
현대캐피탈,2021-11-13,0,최민호,66.67,0.0,0.0,80.0,0.0,0.0,0,0,1,0,14,1,2,C,0.125,1
현대캐피탈,2021-11-13,0,문성민,28.57,28.57,25.0,0.0,33.33,0.0,0,0,1,0,2,0,2,L,0.1,1
현대캐피탈,2021-11-13,0,박상하,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,2,0,0,C,0.0,0
현대캐피탈,2021-11-13,0,김명관,0.0,0.0,0.0,0.0,0.0,0.0,2,2,75,41,6,0,8,S,0.0,1
현대캐피탈,2021-11-13,0,박경민,0.0,0.0,0.0,0.0,0.0,0.0,14,11,6,2,0,0,0,Li,0.0,0
우리카드,2021-11-14,0,알렉스,36.84,30.0,42.86,0.0,55.56,0.0,8,7,2,0,10,2,9,R,0.4444444444444444,1
우리카드,2021-11-14,0,나경복,50.0,71.43,50.0,0.0,20.0,0.33,6,6,1,0,4,2,4,L,0.2777777777777778,1
우리카드,2021-11-14,0,한성정,40.0,40.0,0.0,0.0,66.67,0.0,7,4,5,0,2,0,5,L,0.1666666666666666,1
우리카드,2021-11-14,0,장준호,80.0,0.0,0.0,80.0,0.0,0.0,2,2,2,0,3,0,1,C,0.1111111111111111,1
우리카드,2021-11-14,0,이상욱,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,3,0,0,0,Li,0.0,0
우리카드,2021-11-14,0,장지원,0.0,0.0,0.0,0.0,0.0,0.0,10,7,2,2,0,0,0,Li,0.0,0
우리카드,2021-11-14,0,하승우,0.0,0.0,0.0,0.0,0.0,0.0,5,4,65,27,4,0,2,S,0.0,1
대한항공,2021-11-14,1,링컨,48.39,27.27,61.54,0.0,57.14,0.0,5,5,1,0,5,1,7,R,0.3076923076923077,1
대한항공,2021-11-14,1,임동혁,57.89,50.0,50.0,0.0,80.0,0.33,6,4,0,0,5,2,2,R,0.2692307692307692,1
대한항공,2021-11-14,1,곽승석,53.85,0.0,60.0,0.0,66.67,0.33,10,8,5,2,6,1,2,L,0.173076923076923,1
대한항공,2021-11-14,1,조재영,100.0,100.0,0.0,100.0,0.0,0.0,2,2,0,0,11,1,1,C,0.1346153846153846,1
대한항공,2021-11-14,1,진성태,80.0,100.0,0.0,75.0,0.0,0.0,1,0,1,0,7,1,0,C,0.0961538461538461,1
대한항공,2021-11-14,1,한선수,0.0,0.0,0.0,0.0,0.0,0.33,1,1,62,36,3,0,2,S,0.0192307692307692,1
대한항공,2021-11-14,1,오은렬,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,0,0,0,Li,0.0,0
대한항공,2021-11-14,1,정성민,0.0,0.0,0.0,0.0,0.0,0.0,16,14,4,1,0,0,0,Li,0.0,0
삼성화재,2021-11-16,0,러셀,50.0,21.43,51.85,0.0,88.89,0.8,11,7,4,0,10,0,16,R,0.4142857142857143,1
삼성화재,2021-11-16,0,황경민,70.59,57.14,100.0,0.0,75.0,0.2,10,7,2,2,3,1,6,L,0.2,1
삼성화재,2021-11-16,0,홍민기,87.5,100.0,0.0,83.33,0.0,0.0,1,1,0,0,8,1,2,C,0.1142857142857142,1
삼성화재,2021-11-16,0,안우재,40.0,0.0,0.0,40.0,0.0,0.0,1,1,3,1,14,6,4,C,0.1142857142857142,1
삼성화재,2021-11-16,0,정성규,45.45,40.0,0.0,0.0,50.0,0.4,1,1,2,0,6,0,6,L,0.1,1
삼성화재,2021-11-16,0,황승빈,0.0,0.0,0.0,0.0,0.0,0.4,5,5,78,43,10,1,3,S,0.0428571428571428,1
삼성화재,2021-11-16,0,김우진,0.0,0.0,0.0,0.0,0.0,0.33,0,0,1,0,0,0,1,L,0.0142857142857142,0
삼성화재,2021-11-16,0,고준용,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,L,0.0,0
삼성화재,2021-11-16,0,백광현,0.0,0.0,0.0,0.0,0.0,0.0,5,4,5,2,0,0,0,Li,0.0,0
삼성화재,2021-11-16,0,신장호,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,1,L,0.0,0
OK금융그룹,2021-11-16,1,레오,60.0,60.0,57.14,0.0,60.0,0.0,3,1,1,0,16,3,15,L,0.5142857142857142,1
OK금융그룹,2021-11-16,1,조재성,56.0,11.11,60.0,0.0,90.91,0.8,8,5,2,1,4,1,8,R,0.2714285714285714,1
OK금융그룹,2021-11-16,1,박창성,50.0,50.0,0.0,50.0,0.0,0.4,2,1,1,0,7,0,3,C,0.0857142857142857,1
OK금융그룹,2021-11-16,1,박승수,66.67,100.0,0.0,0.0,0.0,0.2,5,3,2,1,5,1,4,L,0.0571428571428571,1
OK금융그룹,2021-11-16,1,박원빈,100.0,0.0,0.0,100.0,0.0,0.0,2,2,0,0,4,0,0,C,0.0428571428571428,1
OK금융그룹,2021-11-16,1,곽명우,0.0,0.0,0.0,0.0,0.0,0.0,2,2,81,51,2,1,0,S,0.0142857142857142,1
OK금융그룹,2021-11-16,1,전병선,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,2,R,0.0142857142857142,0
OK금융그룹,2021-11-16,1,정성현,0.0,0.0,0.0,0.0,0.0,0.0,17,13,7,1,0,0,0,Li,0.0,0
OK금융그룹,2021-11-16,1,최홍석,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,L,0.0,0
현대캐피탈,2021-11-17,1,히메네즈,51.28,47.06,52.94,0.0,60.0,0.0,7,6,2,0,9,0,6,R,0.3225806451612903,1
현대캐피탈,2021-11-17,1,허수봉,73.68,100.0,66.67,0.0,66.67,0.67,8,7,2,0,4,1,5,L,0.2741935483870967,1
현대캐피탈,2021-11-17,1,김선호,60.0,50.0,50.0,0.0,71.43,0.33,3,0,10,2,8,0,1,L,0.1612903225806451,1
현대캐피탈,2021-11-17,1,최민호,71.43,0.0,0.0,71.43,0.0,0.0,4,2,6,3,11,3,1,C,0.1290322580645161,1
현대캐피탈,2021-11-17,1,박상하,57.14,0.0,0.0,66.67,0.0,0.0,5,3,1,1,3,1,0,C,0.0806451612903225,1
현대캐피탈,2021-11-17,1,김명관,0.0,0.0,0.0,0.0,0.0,0.0,6,6,66,43,5,2,3,S,0.032258064516129,1
현대캐피탈,2021-11-17,1,박경민,0.0,0.0,0.0,0.0,0.0,0.0,14,11,2,1,0,0,0,Li,0.0,0
KB손해보험,2021-11-17,0,케이타,47.17,40.0,54.17,0.0,50.0,0.67,6,4,3,0,1,0,5,R,0.6,1
KB손해보험,2021-11-17,0,박진우,77.78,50.0,0.0,85.71,0.0,0.0,2,1,1,0,9,2,0,C,0.2,1
KB손해보험,2021-11-17,0,김정호,42.11,28.57,50.0,0.0,50.0,0.0,9,6,4,0,6,0,4,L,0.1777777777777777,1
KB손해보험,2021-11-17,0,황택의,50.0,50.0,0.0,0.0,0.0,0.0,10,7,72,34,6,0,1,S,0.0222222222222222,1
KB손해보험,2021-11-17,0,손준영,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,R,0.0,0
KB손해보험,2021-11-17,0,여민수,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,L,0.0,0
KB손해보험,2021-11-17,0,정민수,0.0,0.0,0.0,0.0,0.0,0.0,10,7,6,4,0,0,0,Li,0.0,0
한국전력,2021-11-18,0,서재덕,61.54,57.14,57.14,0.0,80.0,0.5,14,10,4,0,8,2,7,L,0.2816901408450704,1
한국전력,2021-11-18,0,다우디,45.24,35.29,47.06,0.0,57.14,0.0,3,1,1,0,1,0,5,R,0.2676056338028169,1
한국전력,2021-11-18,0,조근호,70.0,0.0,0.0,77.78,0.0,0.0,4,3,1,0,15,4,0,C,0.1549295774647887,1
한국전력,2021-11-18,0,박찬웅,85.71,100.0,0.0,83.33,0.0,0.25,1,1,0,0,8,2,1,C,0.1267605633802817,1
한국전력,2021-11-18,0,임성진,33.33,18.18,40.0,0.0,50.0,0.0,9,7,0,0,3,0,8,L,0.0985915492957746,1
한국전력,2021-11-18,0,이시몬,80.0,50.0,100.0,0.0,100.0,0.0,7,5,1,0,1,0,0,L,0.056338028169014,0
한국전력,2021-11-18,0,김동영,0.0,0.0,0.0,0.0,0.0,0.25,2,0,0,0,0,0,1,R,0.0140845070422535,0
한국전력,2021-11-18,0,오재성,0.0,0.0,0.0,0.0,0.0,0.0,14,14,4,3,0,0,0,Li,0.0,0
한국전력,2021-11-18,0,황동일,0.0,0.0,0.0,0.0,0.0,0.0,9,3,101,50,4,0,0,S,0.0,1
우리카드,2021-11-18,1,알렉스,52.83,33.33,47.83,0.0,88.89,0.75,7,5,2,0,13,2,2,R,0.4647887323943662,1
우리카드,2021-11-18,1,나경복,47.62,20.0,50.0,0.0,83.33,0.75,12,11,6,2,9,3,7,L,0.2253521126760563,1
우리카드,2021-11-18,1,하현용,62.5,50.0,0.0,66.67,0.0,0.0,0,0,0,0,11,5,1,C,0.1408450704225352,1
우리카드,2021-11-18,1,한성정,45.45,37.5,0.0,0.0,50.0,0.0,7,4,5,0,3,1,2,L,0.0845070422535211,1
우리카드,2021-11-18,1,장준호,50.0,0.0,0.0,50.0,0.0,0.0,3,2,1,0,3,1,2,C,0.056338028169014,1
우리카드,2021-11-18,1,하승우,50.0,50.0,0.0,0.0,0.0,0.25,7,7,82,45,6,0,2,S,0.028169014084507,1
우리카드,2021-11-18,1,이강원,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,0.0,0
우리카드,2021-11-18,1,이호건,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,S,0.0,0
우리카드,2021-11-18,1,장지원,0.0,0.0,0.0,0.0,0.0,0.0,12,10,9,1,0,0,0,Li,0.0,0
우리카드,2021-11-18,1,최현규,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,L,0.0,0
대한항공,2021-11-19,0,링컨,52.0,29.41,59.09,0.0,75.0,0.2,7,3,2,0,9,1,11,R,0.3835616438356164,1
대한항공,2021-11-19,0,곽승석,54.55,20.0,60.0,0.0,66.67,0.0,14,8,6,1,12,1,3,L,0.1780821917808219,1
대한항공,2021-11-19,0,진지위,70.0,0.0,0.0,70.0,0.0,0.0,3,3,0,0,14,3,1,C,0.136986301369863,1
대한항공,2021-11-19,0,임동혁,31.58,20.0,0.0,0.0,50.0,0.5,0,0,0,0,2,1,7,R,0.1232876712328767,0
대한항공,2021-11-19,0,조재영,55.56,0.0,0.0,55.56,0.0,0.0,2,2,2,0,18,2,3,C,0.0958904109589041,1
대한항공,2021-11-19,0,이준,50.0,100.0,0.0,0.0,33.33,0.0,5,4,5,0,2,1,3,L,0.0684931506849315,1
대한항공,2021-11-19,0,한선수,0.0,0.0,0.0,0.0,0.0,0.2,12,9,91,51,4,0,5,S,0.0136986301369863,1
대한항공,2021-11-19,0,오은렬,0.0,0.0,0.0,0.0,0.0,0.0,8,5,3,0,0,0,0,Li,0.0,0
대한항공,2021-11-19,0,유광우,0.0,0.0,0.0,0.0,0.0,0.0,3,3,8,6,1,0,0,S,0.0,0
대한항공,2021-11-19,0,임재영,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,L,0.0,0
대한항공,2021-11-19,0,정성민,0.0,0.0,0.0,0.0,0.0,0.0,8,5,3,0,0,0,0,Li,0.0,0
삼성화재,2021-11-19,1,러셀,50.0,28.57,55.56,0.0,100.0,0.4,8,7,4,0,11,4,16,R,0.5675675675675675,1
삼성화재,2021-11-19,1,황경민,50.0,33.33,50.0,0.0,62.5,0.4,9,6,3,1,5,0,3,L,0.1351351351351351,1
삼성화재,2021-11-19,1,안우재,63.64,0.0,0.0,77.78,0.0,0.0,6,4,2,0,9,1,2,C,0.1081081081081081,1
삼성화재,2021-11-19,1,정성규,60.0,75.0,50.0,0.0,66.67,0.2,6,4,2,0,5,1,7,L,0.1081081081081081,1
삼성화재,2021-11-19,1,홍민기,37.5,0.0,0.0,42.86,0.0,0.0,2,1,3,0,8,1,2,C,0.054054054054054,1
삼성화재,2021-11-19,1,황승빈,0.0,0.0,0.0,0.0,0.0,0.2,15,9,100,55,6,0,1,S,0.0135135135135135,1
삼성화재,2021-11-19,1,신장호,0.0,0.0,0.0,0.0,0.0,0.2,3,3,1,0,1,0,3,L,0.0135135135135135,0
삼성화재,2021-11-19,1,백광현,0.0,0.0,0.0,0.0,0.0,0.0,17,13,4,2,0,0,0,Li,0.0,0
삼성화재,2021-11-19,1,정수용,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,R,0.0,0
삼성화재,2021-11-19,1,정승현,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,0,0,0,S,0.0,0
OK금융그룹,2021-11-20,1,레오,57.58,44.83,72.0,0.0,44.44,0.6,4,3,3,1,6,1,13,L,0.56,1
OK금융그룹,2021-11-20,1,조재성,57.14,60.0,44.44,0.0,71.43,0.0,10,7,3,2,13,6,5,R,0.24,1
OK금융그룹,2021-11-20,1,박원빈,66.67,0.0,0.0,66.67,0.0,0.0,5,3,2,1,9,5,0,C,0.0933333333333333,1
OK금융그룹,2021-11-20,1,차지환,50.0,0.0,100.0,0.0,33.33,0.0,2,1,2,1,5,2,4,L,0.0533333333333333,1
OK금융그룹,2021-11-20,1,진상헌,0.0,0.0,0.0,0.0,0.0,0.2,4,3,4,3,12,2,1,C,0.04,1
OK금융그룹,2021-11-20,1,전병선,0.0,0.0,0.0,0.0,0.0,0.2,1,1,0,0,0,0,1,R,0.0133333333333333,0
OK금융그룹,2021-11-20,1,곽명우,0.0,0.0,0.0,0.0,0.0,0.0,3,2,88,47,2,0,2,S,0.0,1
OK금융그룹,2021-11-20,1,조국기,0.0,0.0,0.0,0.0,0.0,0.0,12,10,1,0,0,0,0,Li,0.0,0
현대캐피탈,2021-11-20,0,허수봉,48.39,46.15,43.75,0.0,100.0,0.4,6,5,5,1,3,0,13,L,0.2698412698412698,1
현대캐피탈,2021-11-20,0,문성민,45.45,25.0,50.0,0.0,75.0,0.75,4,2,2,1,2,0,2,L,0.2063492063492063,1
현대캐피탈,2021-11-20,0,박상하,70.0,100.0,0.0,66.67,0.0,0.2,3,2,2,0,7,2,1,C,0.1587301587301587,1
현대캐피탈,2021-11-20,0,최민호,50.0,0.0,0.0,50.0,0.0,0.0,5,4,3,0,23,3,2,C,0.1111111111111111,1
현대캐피탈,2021-11-20,0,김명관,66.67,66.67,0.0,0.0,0.0,0.2,5,4,90,45,10,3,2,S,0.0952380952380952,1
현대캐피탈,2021-11-20,0,김선호,44.44,0.0,33.33,0.0,100.0,0.0,6,4,4,2,4,1,0,L,0.0793650793650793,1
현대캐피탈,2021-11-20,0,홍동선,55.56,0.0,50.0,0.0,80.0,0.0,4,4,0,0,4,0,2,L,0.0793650793650793,0
현대캐피탈,2021-11-20,0,박경민,0.0,0.0,0.0,0.0,0.0,0.0,15,11,6,2,0,0,0,Li,0.0,0
KB손해보험,2021-11-21,0,케이타,47.83,45.45,46.67,0.0,62.5,0.67,4,3,3,0,3,0,8,R,0.631578947368421,1
KB손해보험,2021-11-21,0,김정호,56.25,100.0,33.33,0.0,54.55,0.0,6,3,6,3,5,0,5,L,0.2368421052631578,1
KB손해보험,2021-11-21,0,박진우,40.0,0.0,0.0,50.0,0.0,0.0,1,1,1,1,6,0,0,C,0.0526315789473684,1
KB손해보험,2021-11-21,0,손준영,50.0,0.0,50.0,0.0,50.0,0.0,1,1,1,0,0,0,2,R,0.0526315789473684,0
KB손해보험,2021-11-21,0,황택의,0.0,0.0,0.0,0.0,0.0,0.0,4,4,70,37,3,1,3,S,0.0263157894736842,1
KB손해보험,2021-11-21,0,정민수,0.0,0.0,0.0,0.0,0.0,0.0,16,13,1,0,0,0,0,Li,0.0,0
한국전력,2021-11-21,1,다우디,77.14,61.54,85.71,0.0,83.33,0.0,3,1,2,0,7,3,1,R,0.5660377358490566,1
한국전력,2021-11-21,1,서재덕,63.64,25.0,75.0,0.0,100.0,0.0,4,3,3,1,6,2,4,L,0.1698113207547169,1
한국전력,2021-11-21,1,박찬웅,57.14,100.0,0.0,50.0,0.0,0.0,0,0,2,1,9,1,1,C,0.0943396226415094,1
한국전력,2021-11-21,1,임성진,30.77,16.67,33.33,0.0,66.67,0.0,4,3,2,1,3,0,3,L,0.0754716981132075,1
한국전력,2021-11-21,1,조근호,20.0,0.0,0.0,25.0,0.0,0.0,2,2,0,0,9,1,2,C,0.0377358490566037,1
한국전력,2021-11-21,1,황동일,0.0,0.0,0.0,0.0,0.0,0.33,9,8,55,35,5,1,2,S,0.0377358490566037,1
한국전력,2021-11-21,1,김동영,0.0,0.0,0.0,0.0,0.0,0.33,1,1,0,0,0,0,0,R,0.0188679245283018,0
한국전력,2021-11-21,1,오재성,0.0,0.0,0.0,0.0,0.0,0.0,13,9,4,3,0,0,0,Li,0.0,0
우리카드,2021-11-23,0,알렉스,34.29,25.0,41.18,0.0,33.33,0.0,5,4,0,0,4,1,5,R,0.3714285714285714,1
우리카드,2021-11-23,0,나경복,52.94,50.0,50.0,0.0,55.56,0.0,4,3,4,0,4,1,4,L,0.2857142857142857,1
우리카드,2021-11-23,0,하현용,42.86,0.0,0.0,60.0,0.0,0.0,2,2,1,0,9,2,1,C,0.1428571428571428,1
우리카드,2021-11-23,0,송희채,50.0,33.33,0.0,0.0,66.67,0.0,7,3,8,1,3,1,6,L,0.1142857142857142,0
우리카드,2021-11-23,0,김광일,0.0,0.0,0.0,0.0,0.0,0.67,3,2,44,21,1,0,1,S,0.0571428571428571,0
우리카드,2021-11-23,0,최현규,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,0,0,0,L,0.0285714285714285,0
우리카드,2021-11-23,0,이상욱,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0,0,0,0,0,Li,0.0,0
우리카드,2021-11-23,0,장지원,0.0,0.0,0.0,0.0,0.0,0.0,8,7,4,1,0,0,0,Li,0.0,0
OK금융그룹,2021-11-23,1,레오,58.06,66.67,50.0,0.0,60.0,0.0,8,5,0,0,2,0,8,L,0.3272727272727272,1
OK금융그룹,2021-11-23,1,차지환,75.0,100.0,0.0,0.0,60.0,1.0,5,4,0,0,6,0,6,L,0.2727272727272727,1
OK금융그룹,2021-11-23,1,조재성,61.54,100.0,33.33,0.0,66.67,0.0,4,3,2,0,2,1,3,R,0.1636363636363636,1
OK금융그룹,2021-11-23,1,진상헌,85.71,0.0,0.0,100.0,0.0,0.0,4,3,1,1,7,0,1,C,0.109090909090909,1
OK금융그룹,2021-11-23,1,박원빈,0.0,0.0,0.0,0.0,0.0,0.33,1,1,2,0,12,4,2,C,0.0909090909090909,1
OK금융그룹,2021-11-23,1,곽명우,0.0,0.0,0.0,0.0,0.0,0.0,1,1,61,38,7,1,0,S,0.0181818181818181,1
OK금융그룹,2021-11-23,1,전병선,0.0,0.0,0.0,0.0,0.0,0.33,2,1,0,0,0,0,2,R,0.0181818181818181,0
OK금융그룹,2021-11-23,1,정성현,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,2,0,0,0,Li,0.0,0
OK금융그룹,2021-11-23,1,조국기,0.0,0.0,0.0,0.0,0.0,0.0,8,6,0,0,0,0,0,Li,0.0,0
대한항공,2021-11-24,0,링컨,63.46,46.67,65.22,0.0,78.57,0.75,8,6,3,0,8,0,13,R,0.5142857142857142,1
대한항공,2021-11-24,0,임동혁,48.0,50.0,40.0,0.0,53.33,0.0,8,6,4,0,5,1,10,R,0.1857142857142857,1
대한항공,2021-11-24,0,곽승석,66.67,0.0,75.0,0.0,70.0,0.0,7,4,3,2,7,1,2,L,0.1571428571428571,1
대한항공,2021-11-24,0,진지위,60.0,0.0,0.0,60.0,0.0,0.0,1,1,1,0,13,1,2,C,0.0571428571428571,1
대한항공,2021-11-24,0,한선수,0.0,0.0,0.0,0.0,0.0,0.5,9,8,80,47,4,2,3,S,0.0571428571428571,1
대한항공,2021-11-24,0,조재영,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,16,2,2,C,0.0285714285714285,1
대한항공,2021-11-24,0,오은렬,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,2,0,0,0,Li,0.0,0
대한항공,2021-11-24,0,유광우,0.0,0.0,0.0,0.0,0.0,0.0,2,1,10,5,0,0,0,S,0.0,0
대한항공,2021-11-24,0,임재영,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,L,0.0,0
