팀명,경기날짜,결과,이름,공격종합_성공률,오픈_성공률,퀵오픈_성공률,서브_성공률,디그_시도,디그_성공,세트_시도,세트_성공,블로킹_시도,블로킹_성공,범실_범실,포지션,득점점유율,스타팅멤버,시간차_성공률,이동_성공률,후위_성공률,속공_성공률
IBK기업은행,2018-03-06,1,노란,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
한국도로공사,2018-03-10,0,최은지,44.44,50.0,37.5,0.0,11.0,8.0,2.0,0.0,8.0,1.0,4,L,0.2195121951219512,1,,,,
한국도로공사,2018-03-10,0,하혜진,21.05,6.25,26.67,0.0,8.0,4.0,2.0,0.0,9.0,0.0,3,L,0.1951219512195122,1,,,,
한국도로공사,2018-03-10,0,정대영,33.33,0.0,0.0,0.0,10.0,8.0,1.0,1.0,15.0,3.0,1,C,0.1707317073170731,1,,,,
한국도로공사,2018-03-10,0,유서연,28.57,25.0,33.33,0.0,10.0,9.0,3.0,0.0,3.0,0.0,3,L,0.1463414634146341,0,,,,
한국도로공사,2018-03-10,0,정선아,25.0,0.0,0.0,0.33,4.0,4.0,2.0,0.0,14.0,3.0,3,C,0.1463414634146341,1,,,,
한국도로공사,2018-03-10,0,이원정,33.33,33.33,0.0,0.67,6.0,5.0,82.0,25.0,6.0,1.0,1,S,0.0975609756097561,0,,,,
한국도로공사,2018-03-10,0,전새얀,50.0,100.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1,L,0.024390243902439,0,,,,
한국도로공사,2018-03-10,0,백채림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0,,,,
한국도로공사,2018-03-10,0,임명옥,0.0,0.0,0.0,0.0,14.0,12.0,3.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
한국도로공사,2018-03-10,0,하효림,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,1,S,0.0,0,,,,
GS칼텍스,2018-03-10,1,듀크,54.05,42.86,66.67,0.33,11.0,9.0,2.0,0.0,7.0,2.0,3,R,0.46,1,,,,
GS칼텍스,2018-03-10,1,강소휘,35.48,31.82,16.67,0.33,13.0,8.0,3.0,1.0,10.0,0.0,2,L,0.24,1,,,,
GS칼텍스,2018-03-10,1,이소영,38.89,35.71,50.0,0.0,11.0,11.0,2.0,1.0,11.0,4.0,2,L,0.22,1,,,,
GS칼텍스,2018-03-10,1,김유리,50.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,9.0,2.0,2,C,0.08,1,,,,
GS칼텍스,2018-03-10,1,나현정,0.0,0.0,0.0,0.0,19.0,18.0,7.0,3.0,0.0,0.0,0,Li,0.0,0,,,,
